user_pseudo_id,event_timestamp,event_name,source,medium,campaign
56481380.1340813570,1605827705966979,session_start,(data deleted),(data deleted),(data deleted)
56878948.4254283439,1605786712222411,session_start,(data deleted),(data deleted),(data deleted)
57999793.1641770918,1605809799667389,session_start,(data deleted),(data deleted),(data deleted)
58122973.0393246906,1605764470915943,session_start,(data deleted),(data deleted),(data deleted)
59759091.8582986479,1605790558028986,session_start,(data deleted),(data deleted),(data deleted)
59854552.1465572600,1605812123256725,session_start,(data deleted),(data deleted),(data deleted)
60434130.5756707599,1605770382564890,session_start,(data deleted),(data deleted),(data deleted)
60442453.5200574764,1605786309225436,session_start,(data deleted),(data deleted),(data deleted)
60902526.9103570520,1605798587795109,session_start,(data deleted),(data deleted),(data deleted)
60902526.9103570520,1605794223191867,session_start,(data deleted),(data deleted),(data deleted)
61315297.7384178699,1605813714004202,session_start,(data deleted),(data deleted),(data deleted)
61726177.0822599268,1605773398941006,session_start,(data deleted),(data deleted),(data deleted)
61750816.6151379573,1605793834601349,session_start,(data deleted),(data deleted),<Other>
63457083.0055115533,1605806801085225,session_start,(data deleted),(data deleted),(data deleted)
64011162.6528117307,1605827393640870,session_start,<Other>,(data deleted),(data deleted)
64011162.6528117307,1605829957113493,session_start,(data deleted),(data deleted),(data deleted)
64087102.2456314175,1605807251842078,session_start,(data deleted),(data deleted),(data deleted)
64919647.4984174086,1605802797312889,session_start,(data deleted),(data deleted),(data deleted)
66117598.9465119156,1605756680315290,session_start,(data deleted),(data deleted),(data deleted)
66389190.9878247386,1605816690478843,session_start,(data deleted),(data deleted),(data deleted)
66561438.4152101860,1605762591534036,session_start,(data deleted),(data deleted),(data deleted)
66780393.8102203915,1605754236620613,session_start,(data deleted),(data deleted),(data deleted)
67064828.8609210303,1605821236935367,session_start,(data deleted),(data deleted),(data deleted)
67472450.9840833228,1605768059639169,session_start,(data deleted),(data deleted),(data deleted)
68019527.7490732235,1605785065183342,session_start,(data deleted),(data deleted),(data deleted)
68367274.1263660385,1605821163336778,session_start,(data deleted),(data deleted),(data deleted)
68690321.7870295592,1605807771151607,session_start,(data deleted),(data deleted),(data deleted)
68993554.3676428767,1605797250497792,session_start,(data deleted),(data deleted),(data deleted)
69498664.4296170700,1605812642426165,session_start,(data deleted),(data deleted),(data deleted)
69498664.4296170700,1605818379689178,session_start,(data deleted),(data deleted),(data deleted)
69638633.0204480275,1605750134534228,session_start,(data deleted),(data deleted),(data deleted)
69761008.8499432342,1605763345016352,session_start,(data deleted),(data deleted),(data deleted)
70560747.5405394030,1605752288402130,session_start,(data deleted),(data deleted),(data deleted)
71766434.3843515045,1605808133908021,session_start,(data deleted),(data deleted),(data deleted)
72401488.3637723604,1605755679517851,session_start,(data deleted),(data deleted),(data deleted)
72491659.8341700565,1605767345425819,session_start,(data deleted),(data deleted),(data deleted)
72506741.3306556839,1605747464717201,session_start,(data deleted),(data deleted),(data deleted)
73406006.6245701102,1605799649701319,session_start,(data deleted),(data deleted),(data deleted)
73990466.9253242963,1605782086262054,session_start,(data deleted),(data deleted),(data deleted)
74117980.4808634784,1605768676396429,session_start,(data deleted),(data deleted),(data deleted)
75073588.1859607099,1605810441021688,session_start,(data deleted),(data deleted),(data deleted)
75778318.2864359947,1605830273473900,session_start,(data deleted),(data deleted),(data deleted)
76139359.7844427044,1605756158724967,session_start,(data deleted),(data deleted),(data deleted)
76236262.3256398802,1605778867008491,session_start,(data deleted),(data deleted),<Other>
76661606.6085065574,1605801309772434,session_start,(data deleted),(data deleted),(data deleted)
76814010.3673651405,1605751426350235,session_start,(data deleted),(data deleted),(data deleted)
76832014.4170503237,1605821301286617,session_start,(data deleted),(data deleted),(data deleted)
78426777.0555187423,1605799964899498,session_start,(data deleted),(data deleted),(data deleted)
79061368.9440942320,1605829854277017,session_start,(data deleted),(data deleted),(data deleted)
79721359.7767317353,1605802723073980,session_start,(data deleted),(data deleted),(data deleted)
80120850.4605851614,1605776073485129,session_start,(data deleted),(data deleted),(data deleted)
80264961.8905727125,1605783968762432,session_start,(data deleted),(data deleted),(data deleted)
81120003.1356790113,1605766783042111,session_start,(data deleted),(data deleted),(data deleted)
82529230.0689073358,1605805640543644,session_start,(data deleted),(data deleted),(data deleted)
82556050.7214084609,1605758358288298,session_start,(data deleted),(data deleted),(data deleted)
83040801.8155240199,1605829866573845,session_start,(data deleted),(data deleted),(data deleted)
83594973.4554971810,1605752979770110,session_start,(data deleted),(data deleted),(data deleted)
84234912.0157958897,1605746234019309,session_start,(data deleted),(data deleted),(data deleted)
86309213.0519653150,1605783034009185,session_start,(data deleted),(data deleted),(data deleted)
86309213.0519653150,1605814176157590,session_start,(data deleted),(data deleted),(data deleted)
86532949.6357891109,1605765361467650,session_start,(data deleted),(data deleted),(data deleted)
86558401.8713881669,1605746350255178,session_start,(data deleted),(data deleted),(data deleted)
86762928.3657155608,1605830223593237,session_start,(data deleted),(data deleted),(data deleted)
88068771.5449936113,1605760423165202,session_start,(data deleted),(data deleted),(data deleted)
88367914.1681227277,1605759166646996,session_start,(data deleted),(data deleted),(data deleted)
88502268.3881054630,1605820764089861,session_start,(data deleted),(data deleted),(data deleted)
88827381.9303945281,1605792460871910,session_start,(data deleted),(data deleted),(data deleted)
88968547.4486839336,1605811684843957,session_start,(data deleted),(data deleted),(data deleted)
89113386.1625710343,1605748905918122,session_start,(data deleted),(data deleted),(data deleted)
89126731.8156445204,1605789495767803,session_start,(data deleted),(data deleted),(data deleted)
89169830.4465568872,1605775297134522,session_start,(data deleted),(data deleted),(data deleted)
89569133.8053314611,1605824579269142,session_start,(data deleted),(data deleted),(data deleted)
89883562.2503427293,1605793250305561,session_start,(data deleted),(data deleted),(data deleted)
90477717.5934189653,1605756116256150,session_start,(data deleted),(data deleted),(data deleted)
92067045.1629152825,1605819647088423,session_start,(data deleted),(data deleted),(data deleted)
92264273.9705791653,1605803035140808,session_start,(data deleted),(data deleted),(data deleted)
94681188.3419703756,1605810542489185,session_start,(data deleted),(data deleted),(data deleted)
599749990.4434271112,1605779436441429,session_start,(data deleted),(data deleted),(data deleted)
1323020210.5708856256,1605793120359395,session_start,(data deleted),(data deleted),(data deleted)
1323020210.5708856256,1605785166210893,session_start,(data deleted),(data deleted),(data deleted)
2048876715.4756717877,1605807677615281,session_start,(data deleted),(data deleted),(data deleted)
3692568694.4874398084,1605759102806635,session_start,<Other>,(data deleted),(data deleted)
3738751818.1770545158,1605820278069063,session_start,(data deleted),(data deleted),(data deleted)
